username,userid,profile_location,created_at,text,retweet_count,source,coordinates
lylegeorge,17400897,Seattle WA USA,1/20/2023 18:15,trump has to pay Hillary Clinton nearly $170K &amp; she didn't even have sex with him.,0,Twitter Web App,
Dan,49644496,"Seattle, WA",1/20/2023 18:08,"@GlenLynn6 @TheRichFromCali AP story says both him and his attorney:

https://t.co/mh6EH56ueW",0,Twitter for iPhone,
Jack Rack,1.60414E+18,Seattle,1/20/2023 18:08,"@ettingermentum Trump years withdrawal tbh. So now we are finding news in no news events. Gas stoves, retirements and what not.",0,Twitter Web App,
Kodibear,41673739,alki beach seattle,1/20/2023 18:07,"@seattletimes @_SarahGTaylor Kshama Sawant criticized @PramilaJayapal at the @TheStranger.  ""Going National"" may be… https://t.co/6YwT3gkOXz",0,Twitter Web App,
Damon🇺🇦,445089760,seattle,1/20/2023 18:04,@RandPaul What was your thoughts when your party and tRump raised it 7.8 trillion? Hmmm? You are pathetically unqua… https://t.co/8T1G0T1wJD,0,Twitter for iPhone,
Hawktimistic Salmon,1.28419E+18,"Seattle, WA",1/20/2023 18:03,"@KrisKeith71 @The_Trump_Train As someone who used to track wind power at utility comps, it's pretty darn consistent… https://t.co/laGtiyUctx",0,Twitter Web App,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 17:56,"@Jim_Jordan Impossible.
Trump already has that title.",0,Twitter Web App,
jamesrussbell,28583025,"seattle,washington",1/20/2023 17:56,@bulldoghill Loser trump is on a long losing streak and it’s just getting started!,0,Twitter for iPad,
Steven Chappell,67146174,"Seattle, WA",1/20/2023 17:55,@blaurent71 @CraigHildebrand @CFHeather @Reginanazarkew1 @TimRunsHisMouth @RepAdamSchiff I never criticized Trump f… https://t.co/h88nQ3aOew,0,Twitter for Android,
The Food-Minded Mama,60953649,"Seattle, WA",1/20/2023 17:54,@TonyGTheOG @PeterLoibl @krassenstein @RepMTG Even Hannity said under oath he never believed Trump's lies that he won the 2020 election.,0,Twitter Web App,
jamesrussbell,28583025,"seattle,washington",1/20/2023 17:54,@Franktheshank88 Jim Jordan is an anti American seditionists conspirator in trump’s scheme to seize power in a coup… https://t.co/PaQMrUPtZM,0,Twitter for iPad,
Northwest Immigrant Rights Project,113746263,"Seattle, WA",1/20/2023 17:53,We have joined @humanrights1st and hundreds of other organizations in opposition to the Biden Administration's plan… https://t.co/rFNvGnOXv6,0,Twitter Web App,
JakeMusc 🌎,1.55527E+18,"Bothell, WA",1/20/2023 17:52,"@dsmithkirkland @PamelaHensley22 John 8:44 44 You belong to your father, the devil, and you want to carry out your… https://t.co/4DT3jNflFE",0,Twitter for iPhone,
Laurie Hardman,1.27219E+18,Seattle,1/20/2023 17:50,"@Scribblerjohnny @atrupar I can see that, though I think the actual harm done to America over the long term is prob… https://t.co/kPHYe3txc7",0,Twitter for Android,
Jesse A. James,1.51578E+18,"Seattle, WA",1/20/2023 17:49,@ACTBrigitte Why weren't you stressing that when Trump was president?,0,Twitter for Android,
Art Hall ,2590275270,"Seattle, WA",1/20/2023 17:49,@JudiciaryGOP False! Donald Trump and his son were the first! Equal Justice Under Law! #TrumpForPrison,0,Twitter for iPhone,
Art Hall ,2590275270,"Seattle, WA",1/20/2023 17:47,"@AdamParkhomenko @TuckerCarlson unlike Donald Trump, Richard Nixon admitted his guilt, resigned his office, and was… https://t.co/eEwEfCZ95W",0,Twitter for iPhone,
Ann Marie 🌻 🐕,2542706701,"Seattle, WA",1/20/2023 17:46,@brianstelter It would have been a much higher number for stepping down AND to not let trump back on if so many of… https://t.co/onRioQHiJP,0,Twitter for iPhone,
The Food-Minded Mama,60953649,"Seattle, WA",1/20/2023 17:44,"@JudiciaryGOP The Biden Administration investigates credible accusations of wrongdoing and criminal behavior, regar… https://t.co/gDcipVS7Zd",0,Twitter Web App,
shannon carter price,80228911,seattle,1/20/2023 17:44,"@ACTBrigitte No, bc she backed Trump. I cannot in good conscience vote for anyone who got that close to Trump &amp; con… https://t.co/H8mLRwlpF6",0,Twitter for iPhone,
D. Smith,16265313,"Kirkland, Washington",1/20/2023 17:43,@JakeMuscS @PamelaHensley22 Everyone was richer financially and spiritually under Trump. Under Biden we are all slaves.,0,Twitter for iPhone,
SeaPSU,460865094,Seattle,1/20/2023 17:42,@HouseGOP @SpeakerMcCarthy Reminder Trump raised debt ceiling 3 times; increasing national debt 39% in 4yrs. Playin… https://t.co/D3SzS8g1vV,0,Twitter for Android,
Gregory Knight,34127769,By the sea,1/20/2023 17:41,"@lmphashby @DiamondandSilk I align with truth and honesty. I don’t align with anti vaxxers, climate change deniers,… https://t.co/qAJfua0LNW",0,Twitter for iPhone,
JakeMusc 🌎,1.55527E+18,"Bothell, WA",1/20/2023 17:39,@CharliePospisil @PamelaHensley22 Brainwashing has occurred when you support a crazy man who gives away your retire… https://t.co/9OghCMeJcr,0,Twitter for iPhone,
James Pro-Choice Bonz,22228174,Bellevue Washington,1/20/2023 17:39,"George Santos FINALLY Answers for His Lies, Trump Points Finger at Biden... https://t.co/eE1vzLiTYv via @YouTube",0,Twitter Web App,
SlugtalesNews 🇺🇦,1413427614,"Seattle, Washington",1/20/2023 17:36,This is why it's important for Trump to face consequences for his crimes and lies. https://t.co/Gi0FTjoGWE,0,Twitter for Android,
Never forget what they have done,1.05462E+18,Seattle,1/20/2023 17:35,"@DWhitINger @lavern_spicer Ever heard the saying, 'can't see the forest for the trees'? That's you! Turn off your T… https://t.co/3TwJ68qo16",0,Twitter for Android,
Alvin Vigil,1365086845,"Seattle, WA",1/20/2023 17:33,@Mariann00297016 Were this outraged when they found over 300 classified documents at Trump’s residence in Florida?,0,Twitter for iPhone,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 17:30,Donald Trump is the King of Corruption.,0,Twitter Web App,
John F McBride,2167072310,"Seattle, WA",1/20/2023 17:28,"Today, the 2021 end of Trump, should be a National Holiday, a celebration of an American victory against Authoritar… https://t.co/RyQbLREqlo",0,Twitter for iPhone,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 17:26,"Six years ago today, Trump was sworn in. Normalcy, integrity and ethics were killed. 
He brought chaos, extremism,… https://t.co/OVOFTowhzG",6,Twitter Web App,
2PartySystemSucks,1.58978E+18,"Mercer Island, WA",1/20/2023 17:26,@JerseyRockers @CollinRugg @mmpadellan So did you do any research on why the companies are leaving that area? I did… https://t.co/QEGCs7T5h3,0,Twitter for iPhone,
Ironix,3232042777,"Seattle, WA",1/20/2023 17:20,"#Winning #SoMuchWinning

Trump drops $250 million lawsuit against Letitia James after judge's stark warning - Raw S… https://t.co/oLvz6lPLzZ",0,Twitter for iPhone,
"Rev. Jesus ""H"" Christ",1.08817E+18,"Seattle, WA",1/20/2023 17:18,"The Manchurian Cantaloupe is over on TS, telling on himself.   https://t.co/YdgqaTmff1",1,Twitter for iPhone,
2PartySystemSucks,1.58978E+18,"Mercer Island, WA",1/20/2023 17:17,@JerseyRockers @CollinRugg @mmpadellan What’s really? The media and swamp telling you what to believe? Trump hit a… https://t.co/PLzlZxAVV0,0,Twitter for iPhone,
4th of Angus 🇺🇦💔🏳️‍🌈,1934776940,"Seattle, WA",1/20/2023 17:16,"@maggieNYT See, this is what happens when Trump's suit ends up in the courtroom of a veteran federal judge who is i… https://t.co/2amgWsNTha",0,Twitter for Android,
"💥✨✨WTF, OVER...?✨✨💥",7.57809E+17,"Edmonds, WA",1/20/2023 17:12,"""They weren’t laughing at Santos for telling lies; they were laughing at the voters for believing them. Like the wo… https://t.co/vGONOz1AXE",0,Twitter Web App,
suzette sommer,498531048,Seattle,1/20/2023 17:11,"Interesting. 

Even Trump is now telling the wild eyed nut jobs in the GOP House to sit down and shut up and leave… https://t.co/ObE7azdGs4",0,Twitter Web App,
ButtersUnityLarue,1.27845E+18,"Seattle, WA",1/20/2023 17:04,"Of course tRump drops his lawsuit against James, he doesn't want to fork over another cool mill. Looks like he's not so ""teflon"" after all.",0,Twitter for Android,
Alvin Vigil,1365086845,"Seattle, WA",1/20/2023 17:03,@RepMTG @HouseGOP Spoken like a true hypocrite. You agreed to raise the debt ceiling when Trump was in office. Now you don’t?,0,Twitter for iPhone,
WTF Just Happened,8.24721E+17,"Seattle, WA",1/20/2023 17:01,The former Trump White House adviser will now go to trial at the end of the month for refusing to testify and refus… https://t.co/T24Q2Sxmol,2,Buffer,
Brian Barton,959739565,"Seattle, WA",1/20/2023 17:01,"@merceciolek @gregolear @Stonekettle “In the end, Trump was too volatile, too undisciplined, and too dumb to succes… https://t.co/Vd7s4SLsEM",0,Twitter for iPad,
Toni McClory,8.2832E+17,"Seattle, WA",1/20/2023 16:56,A million reasons why Trump's 2016 vendetta just backfired https://t.co/W55laCXdPz,0,Twitter for iPhone,
M.. Elisa 💜💛💚,1.47918E+18,"Seattle, WA",1/20/2023 16:54,Donald Trump withdraws lawsuit against New 🎯🎯🎯🎯🎯🎯🎯York Attorney General Letitia James https://t.co/j0wTIZyzbF,2,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/20/2023 16:49,"@MayraFlores2022 You lied when you swore to uphold the Constitution.  You back sedition, treason and espionage, cal… https://t.co/HeqF7Q8CP4",0,Twitter for Android,
Lisa Rogers Lowrance (She/her),115569182,"Seattle, WA",1/20/2023 16:48,Donald Trump withdraws lawsuit against New York attorney general - ABC News https://t.co/rA8lpF9l0Y,0,Twitter for iPad,
"Annie Layer-Mastodon, Tribel, AND Post",234853898,"Seattle, WA",1/20/2023 16:47,"😂🤣😅😆😁🤣😂😂🤣😊😉🤣😂

Judge sanctions Trump and his lawyer nearly $1 million for 'frivolous' lawsuit targeting Clinton https://t.co/eYfdgmzgwZ",0,Twitter Web App,
Alvin Vigil,1365086845,"Seattle, WA",1/20/2023 16:39,@drbear48 LOL… WRONG! Do you know who wants a New World Order not to mention who also wants to dissolve the Constit… https://t.co/3H7kPpPs2C,0,Twitter for iPhone,
Signs of the Apocalypse,66722622,"Seattle, WA",1/20/2023 16:32,"Biden, #NeverUseHisName and two very different classified document scandals, explained | Joe Biden | The Guardian… https://t.co/nPZ7ZICixd",1,Hootsuite Inc.,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 16:32,"Even those ridiculous Evangelicals have had a gutful of Trump.

Trump is going to be sued into oblivion and, if the… https://t.co/Saxim42YWs",7,Twitter Web App,
MSN,15856435,"Redmond, WA, USA",1/20/2023 16:30,"Trump ordered to pay Hillary Clinton $171,631 in legal fees over bogus lawsuit https://t.co/g2RDT4ILqW",4,OxfordBlue-Twitter,
From Where I Sit,2335665432,Seattle Washington,1/20/2023 16:29,Donald Trump withdraws lawsuit against New York attorney general - ABC News https://t.co/Iyw224XTPV,0,Twitter for iPhone,
Lab music rocks. 🤘,29876736,"Kirkland, Washington",1/20/2023 16:23,@SenRickScott Said the @gop who blew up the debt under Trump by give billionaires and corporations billions in tax cuts.,0,Twitter for iPhone,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 16:21,"Trump remains a huge embarrassment for America.
What a POS.",0,Twitter Web App,
Jest Wondering,212803894,"Seattle, WA",1/20/2023 16:21,"@SenTedCruz No, you are a liar. YOU and the GOP are wanting to take all of the money from the American people. YOU… https://t.co/4dTFvTVtrd",0,Twitter Web App,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 16:20,@GOP Trump's sanctions for filing frivolous lawsuits are draining his money-laundering bank accounts.,0,Twitter Web App,
ThePhillyNick,14984659,"Seattle, WA",1/20/2023 16:17,@JohnCornyn No do trump budget 🤡,0,Twitter for iPhone,
Jason,760768328,Sammamish,1/20/2023 16:16,@RpsAgainstTrump I hope trump had to pay it personally.,0,Twitter for iPhone,
Jim Valley,257356123,"Kirkland, Washington",1/20/2023 16:14,"@garrettkidney In Europe there are national health plans, more vacation time...hell, Trump paid more taxes to China… https://t.co/nVKHIJUwBM",0,Twitter for Android,
Jason,760768328,Sammamish,1/20/2023 16:12,@RpsAgainstTrump Please remind me about the deficit under Trump?,0,Twitter for iPhone,
Joseph Elfelt post.news/mappingsupport,4325398279,"Redmond, WA",1/20/2023 16:11,And for anyone who missed the news yesterday... Trump's attorneys were sanctioned $1 million for filing a frivolous… https://t.co/yGfYeqrkRG,0,Twitter Web App,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 16:09,Donald Trump is an extremely comical dipschist.,0,Twitter Web App,
The Seattle Times,14352556,"Seattle, WA",1/20/2023 16:08,"A Florida Judge has sanctioned former President Donald Trump and one of his attorneys, ordering them to pay nearly… https://t.co/a9jTFKa1lM",3,Echobox,
☮️🇺🇦💙,53960042,"Seattle, WA",1/20/2023 16:08,"@RepAndyBiggsAZ 25% of the entire 200+ year national debt was added during Donald Trump's four years.

MOST of the… https://t.co/nnzpD6Gjjm",0,Twitter Web App,
Chase💥,1.25446E+18,"Seattle, WA",1/20/2023 15:57,"Trump wasn’t hated until he ran for office. He was punchline in Rap songs, and even has pictures damn near everybody in the 90’s",0,Twitter for iPhone,
SeattleJWG,118549369,Seattle WA,1/20/2023 15:54,Debt ceiling was raised 3-times under President Trump. https://t.co/FDAiaQ9Xpv,0,Twitter for iPhone,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 15:54,"Trump withdraws lawsuit against NY AG.

He finally learned after being sanctioned for his frivolous lawsuit against… https://t.co/i6ltavM8Vq",4,Twitter Web App,
Daniel J. Hansen 🌊🌊,227257950,"Seattle, Washington",1/20/2023 15:54,"Donald Trump uses the Judicial system for revenge. 

His “adopted” political party, the GOP,  has been seeking reve… https://t.co/mb3FXCaXA9",0,Twitter for iPhone,
Rinkytone,4662992666,"Woodinville, WA",1/20/2023 15:52,"And we haven’t even gotten to 2020 yet!

Trump, lawyers sanctioned nearly $1 million for 'political' lawsuit vs Cli… https://t.co/QkMAYy0hfw",0,Twitter for iPad,
Curt Jones,1.23091E+18,Seattle ,1/20/2023 15:52,@ForgiatoBlow47 I voted for Donald J. Trump 2 times and plan to vote for him again in 2024.,0,Twitter Web App,
MSN,15856435,"Redmond, WA, USA",1/20/2023 15:51,Donald Trump withdraws lawsuit against New York attorney general https://t.co/Tye6NxJY0L,1,OxfordBlue-Twitter,
Jest Wondering,212803894,"Seattle, WA",1/20/2023 15:48,"@laurenboebert You use the word regime to instill fear, yet Trump's band of insurrectionists tried to overthrow the… https://t.co/owDpDbcONQ",0,Twitter Web App,
Art Hall ,2590275270,"Seattle, WA",1/20/2023 15:45,@omarlion22 @nytimes Who's the hypocrite? Justice is coming for Donald Trump and the @GOP Sedition Caucus!,0,Twitter for iPhone,
Moltova,1.57086E+18,"Seattle, WA",1/20/2023 15:44,@a1zby22222 @SpeakerMcCarthy Dude- you guys are such vile liars. All the vaccines came to life under Trump’s operation warp speed,0,Twitter for iPhone,
Vivek Dutta,9.22347E+17,Out and About,1/20/2023 15:43,"🤯🤯🤯

 $MSFT announced their new product VALL-E a few days ago: replicate someone’s voice from JUST 3 SECONDS OF REC… https://t.co/nG9gW42zfg",0,Twitter for iPhone,
Drew,1.59472E+18,"Seattle, WA",1/20/2023 15:41,@ForgiatoBlow47 Damn right I'm voting for Donald J Trump!!!,0,Twitter for Android,
Mark Bracking,314753131,"Seattle, WA",1/20/2023 15:41,@laurenboebert Until Republicans hold their own responsible for 2 influence campaigns to elect Trump and J6 I don't… https://t.co/K3W55Fd3U8,0,Twitter for Android,
Gregory Knight,34127769,By the sea,1/20/2023 15:40,"You often hear it, “people aren’t as smart as they used to be.”

Trump, McCarthy, republicans, and christian evange… https://t.co/umGzx0WZV6",0,Twitter for iPhone,
Karl Hansen (aka Jeremiah Weed),1.35553E+18,"Seattle, WA",1/20/2023 15:38,"@MichaelWRader @AlinaHabba What say you Alina? No worries, you’re on the right track to disbarment for being a comp… https://t.co/zRB3DdZgTS",0,Twitter for iPhone,
Kyle,30224597,"Seattle, WA",1/20/2023 15:35,@SenRickScott 25% of the debt from the 246 years of this country’s existence came from the  Trump administration. Y… https://t.co/Thxsuir4WI,0,Twitter for iPhone,
Art Hall ,2590275270,"Seattle, WA",1/20/2023 15:34,"@realLizUSA uh oh! There's that word ""frivolous"" again! https://t.co/UoGx8v9DCh",0,Twitter for iPhone,
TonyC,559605286,"Seattle, WA",1/20/2023 15:33,"@mitchellvii Maybe, but if he implements MAGA policies can he take the heat like President Trump? No mortal politic… https://t.co/nzIXFf8Tac",0,Twitter Web App,
Laurie Hardman,1.27219E+18,Seattle,1/20/2023 15:28,"@voteblue8888 ""Trump is deceased"".",0,Twitter for Android,
MSN,15856435,"Redmond, WA, USA",1/20/2023 15:20,Trump: ‘Under no circumstances’ should Republicans cut Social Security or Medicare https://t.co/RvZc00zaFY,0,OxfordBlue-Twitter,
Ann Nordland 🌻🇺🇦⚖️🇺🇸,31325937,"East of Seattle, WA",1/20/2023 15:17,@RepDonaldsPress You forgot about the record deficit President Biden inherited as a result of the 2018 tax cut that… https://t.co/LMw3DVTQof,0,Twitter for iPad,
Gregory Knight,34127769,By the sea,1/20/2023 15:15,"@KariLake Not a hero, not a patriot. She spread Trump’s misinformation on a deadly virus. Ironic.",1,Twitter for iPhone,
suzy albrecht,2158053559,"Seattle, WA",1/20/2023 15:12,25% of our nation’s total debt was incurred during the Trump administration. https://t.co/i7xr2nsGZN,0,Twitter for iPhone,
TonyC,559605286,"Seattle, WA",1/20/2023 15:01,@megynkelly It's always the same. Remember the 30 plus leak investigations they did in the Trump Whitehouse? They i… https://t.co/5VPWJbUHeq,0,Twitter Web App,
Gregory Knight,34127769,By the sea,1/20/2023 15:00,@DiamondandSilk Honor your sister by acknowledging and apologizing for the misinformation from Trump that you both… https://t.co/ea462GNIuZ,0,Twitter for iPhone,
